fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;name
6.3;0.39;0.22;2.8;0.048;53.0;173.0;0.99304;3.24;0.45;9.8;5;w4452
6.6;0.38;0.29;2.9;0.035;15.0;101.0;0.98916;3.04;0.37;12.5;6;w4453
6.6;0.18;0.26;17.3;0.051;17.0;149.0;0.9984;3.0;0.43;9.4;6;w4454
6.0;0.28;0.29;19.3;0.051;36.0;174.0;0.99911;3.14;0.5;9.0;5;w4455
6.0;0.28;0.29;19.3;0.051;36.0;174.0;0.99911;3.14;0.5;9.0;5;w4456
6.0;0.28;0.29;19.3;0.051;36.0;174.0;0.99911;3.14;0.5;9.0;5;w4457
6.6;0.35;0.26;2.7;0.045;19.0;129.0;0.98952;3.24;0.48;13.0;7;w4458
5.9;0.22;0.18;6.4;0.041;28.0;120.0;0.99403;3.27;0.5;9.9;5;w4459
6.6;0.18;0.26;17.3;0.051;17.0;149.0;0.9984;3.0;0.43;9.4;6;w4460
7.7;0.28;0.24;2.4;0.044;29.0;157.0;0.99312;3.27;0.56;10.6;6;w4461
7.1;0.42;0.2;2.8;0.038;28.0;109.0;0.98968;3.23;0.47;13.4;6;w4462
6.7;0.32;0.32;1.7;0.031;31.0;114.0;0.98946;3.12;0.35;12.5;6;w4463
6.6;0.26;0.56;15.4;0.053;32.0;141.0;0.9981;3.11;0.49;9.3;5;w4464
6.6;0.26;0.56;15.4;0.053;32.0;141.0;0.9981;3.11;0.49;9.3;5;w4465
6.2;0.32;0.24;4.1;0.051;34.0;149.0;0.99306;3.36;0.52;11.0;5;w4466
6.3;0.25;0.27;6.6;0.054000000000000006;40.0;158.0;0.99378;3.2;0.48;10.3;5;w4467
6.2;0.21;0.24;1.2;0.051;31.0;95.0;0.99036;3.24;0.57;11.3;6;w4468
6.4;0.23;0.27;2.1;0.042;35.0;100.0;0.99094;3.03;0.63;10.9;6;w4469
4.7;0.145;0.29;1.0;0.042;35.0;90.0;0.9908;3.76;0.49;11.3;6;w4470
6.2;0.2;0.28;1.1;0.039;24.0;78.0;0.9899;3.36;0.47;12.1;6;w4471
7.0;0.28;0.28;1.4;0.039;12.0;83.0;0.99173;3.18;0.65;11.1;5;w4472
7.1;0.36;0.2;1.6;0.271;24.0;140.0;0.99356;3.11;0.63;9.8;5;w4473
5.7;0.25;0.22;9.8;0.049;50.0;125.0;0.99571;3.2;0.45;10.1;6;w4474
5.7;0.22;0.33;1.9;0.036000000000000004;37.0;110.0;0.98945;3.26;0.58;12.4;6;w4475
6.0;0.2;0.38;1.3;0.034;37.0;104.0;0.98865;3.11;0.52;12.7;6;w4476
6.4;0.32;0.26;7.9;0.05;53.0;180.0;0.99514;3.14;0.5;9.6;5;w4477
6.4;0.32;0.26;7.9;0.05;53.0;180.0;0.99514;3.14;0.5;9.6;5;w4478
6.0;0.555;0.26;4.5;0.053;17.0;126.0;0.9943;3.24;0.46;9.1;5;w4479
5.9;0.22;0.45;22.6;0.12;55.0;122.0;0.99636;3.1;0.35;12.8;5;w4480
6.4;0.32;0.26;7.9;0.05;53.0;180.0;0.99514;3.14;0.5;9.6;5;w4481
6.2;0.3;0.33;3.5;0.037000000000000005;37.0;155.0;0.98987;3.18;0.37;12.4;6;w4482
5.8;0.28;0.18;1.2;0.058;7.0;108.0;0.99288;3.23;0.58;9.55;4;w4483
5.8;0.555;0.26;4.5;0.053;17.0;126.0;0.9943;3.24;0.46;9.1;5;w4484
6.7;0.31;0.33;2.0;0.033;12.0;74.0;0.99064;3.29;0.65;12.5;6;w4485
6.4;0.15;0.25;7.8;0.05;13.0;68.0;0.99394;3.16;0.4;9.9;6;w4486
6.4;0.13;0.28;0.9;0.045;32.0;87.0;0.99175;3.47;0.52;11.2;6;w4487
6.7;0.48;0.49;2.9;0.03;28.0;122.0;0.98926;3.13;0.4;13.0;6;w4488
6.7;0.48;0.49;2.9;0.03;28.0;122.0;0.98926;3.13;0.4;13.0;6;w4489
5.8;0.3;0.33;3.5;0.033;25.0;116.0;0.99057;3.2;0.44;11.7;6;w4490
6.1;0.28;0.23;4.2;0.038;13.0;95.0;0.98898;2.97;0.7;13.1;6;w4491
6.0;0.19;0.37;9.7;0.032;17.0;50.0;0.9932;3.08;0.66;12.0;6;w4492
6.8;0.31;0.25;10.5;0.043;30.0;165.0;0.9972;3.36;0.55;10.55;6;w4493
7.5;0.24;0.29;1.1;0.046;34.0;84.0;0.9902;3.04;0.39;11.45;6;w4494
6.8;0.23;0.39;16.1;0.053;71.0;194.0;0.9988;3.18;0.64;10.2;6;w4495
7.5;0.24;0.29;1.1;0.046;34.0;84.0;0.9902;3.04;0.39;11.45;6;w4496
6.3;0.29;0.3;8.1;0.212;60.0;150.0;0.9958;3.1;0.4;9.3;5;w4497
6.8;0.2;0.25;6.2;0.052000000000000005;22.0;106.0;0.9935;3.09;0.54;10.8;5;w4498
5.2;0.38;0.26;7.7;0.053;20.0;103.0;0.9925;3.27;0.45;12.2;6;w4499
7.8;0.27;0.33;2.4;0.053;36.0;175.0;0.992;3.2;0.55;11.0;6;w4500
6.6;0.54;0.21;16.3;0.055;41.0;182.0;0.9986;3.35;0.54;10.4;6;w4501
7.1;0.25;0.31;2.3;0.05;32.0;156.0;0.9914;3.14;0.51;11.4;6;w4502
5.8;0.61;0.01;8.4;0.041;31.0;104.0;0.9909;3.26;0.72;14.05;7;w4503
6.5;0.32;0.23;8.5;0.051;20.0;138.0;0.9943;3.03;0.42;10.7;5;w4504
6.4;0.28;0.23;6.0;0.051;50.0;162.0;0.994;3.15;0.52;10.2;5;w4505
6.6;0.19;0.28;1.1;0.044;38.0;100.0;0.9904;3.22;0.69;11.2;6;w4506
5.1;0.305;0.13;1.75;0.036000000000000004;17.0;73.0;0.99;3.4;0.51;12.333333333333302;5;w4507
5.8;0.26;0.3;2.6;0.034;75.0;129.0;0.9902;3.2;0.38;11.5;4;w4508
6.7;0.23;0.17;1.3;0.061;14.0;100.0;0.9925;3.07;0.55;9.5;5;w4509
6.8;0.33;0.3;2.1;0.047;35.0;147.0;0.9886;3.24;0.56;13.4;6;w4510
6.1;0.27;0.32;1.1;0.034;24.0;110.0;0.9898;3.36;0.4;12.5;6;w4511
6.1;0.27;0.32;1.1;0.034;24.0;110.0;0.9898;3.36;0.4;12.5;6;w4512
6.8;0.4;0.29;2.8;0.044;27.0;97.0;0.9904;3.12;0.42;11.2;6;w4513
6.1;0.4;0.18;9.0;0.051;28.5;259.0;0.9964;3.19;0.5;8.8;5;w4514
7.1;0.28;0.26;2.8;0.039;50.0;118.0;0.9908;3.06;0.59;11.2;6;w4515
6.2;0.32;0.32;2.2;0.036000000000000004;15.0;70.0;0.9899;3.16;0.48;12.7;6;w4516
6.8;0.17;0.17;5.1;0.049;26.0;82.0;0.993;3.0;0.38;9.8;6;w4517
9.0;0.2;0.33;3.5;0.049;10.0;40.0;0.9944;3.14;0.36;9.8;6;w4518
5.8;0.13;0.22;12.7;0.058;24.0;183.0;0.9956;3.32;0.42;11.7;6;w4519
5.8;0.31;0.31;7.5;0.052000000000000005;55.0;230.0;0.9949;3.19;0.46;9.8;5;w4520
6.3;0.36;0.2;2.0;0.048;48.0;191.0;0.9929;3.17;0.51;9.6;5;w4521
9.0;0.2;0.33;3.5;0.049;10.0;40.0;0.9944;3.14;0.36;9.8;6;w4522
6.7;0.18;0.25;14.3;0.048;79.0;149.0;0.9975;3.12;0.37;9.7;5;w4523
6.6;0.16;0.25;9.8;0.049;59.5;137.0;0.995;3.16;0.38;10.0;6;w4524
5.8;0.13;0.22;12.7;0.058;24.0;183.0;0.9956;3.32;0.42;11.7;6;w4525
5.8;0.27;0.22;12.7;0.058;42.0;206.0;0.9946;3.32;0.38;12.3;6;w4526
6.8;0.17;0.17;5.1;0.049;26.0;82.0;0.993;3.0;0.38;9.8;6;w4527
6.4;0.37;0.19;3.5;0.068;18.0;101.0;0.9934;3.03;0.38;9.0;6;w4528
7.3;0.26;0.53;12.7;0.047;60.5;164.5;0.9984;3.06;0.45;9.1;6;w4529
7.3;0.28;0.54;12.9;0.049;62.0;162.5;0.9984;3.06;0.45;9.1;6;w4530
7.3;0.28;0.54;12.9;0.049;62.0;162.5;0.9984;3.06;0.45;9.1;6;w4531
5.8;0.12;0.21;1.3;0.056;35.0;121.0;0.9908;3.32;0.33;11.4;6;w4532
6.1;0.25;0.18;10.5;0.049;41.0;124.0;0.9963;3.14;0.35;10.5;5;w4533
6.4;0.24;0.27;1.5;0.04;35.0;105.0;0.98914;3.13;0.3;12.4;6;w4534
7.3;0.26;0.53;12.7;0.047;60.5;156.0;0.9984;3.06;0.45;9.1;6;w4535
7.3;0.28;0.54;12.9;0.049;62.0;152.0;0.9984;3.06;0.45;9.1;6;w4536
8.3;0.18;0.37;1.2;0.049;6.0;94.0;0.9937;3.18;0.52;10.1;5;w4537
7.1;0.09;0.3;6.2;0.032;24.0;134.0;0.993;2.99;0.39;10.9;6;w4538
8.3;0.14;0.36;8.8;0.026;13.0;60.0;0.9956;3.13;0.35;11.05;5;w4539
5.8;0.28;0.3;3.9;0.026;36.0;105.0;0.98963;3.26;0.58;12.75;6;w4540
6.0;0.23;0.34;1.3;0.025;23.0;111.0;0.98961;3.36;0.37;12.7;6;w4541
6.9;0.28;0.37;9.1;0.037000000000000005;16.0;76.0;0.9948;3.05;0.54;11.1;5;w4542
6.9;0.28;0.37;9.1;0.037000000000000005;16.0;76.0;0.9948;3.05;0.54;11.1;5;w4543
5.8;0.28;0.3;3.9;0.026;36.0;105.0;0.98963;3.26;0.58;12.75;6;w4544
6.3;0.25;0.53;1.8;0.021;41.0;101.0;0.989315;3.19;0.31;13.0;6;w4545
6.5;0.2;0.31;2.1;0.033;32.0;95.0;0.989435;2.96;0.61;12.0;6;w4546
5.9;0.29;0.32;1.4;0.022;17.0;47.0;0.9899;3.35;0.35;11.5;6;w4547
6.4;0.46;0.22;14.7;0.047;51.0;183.0;0.998275;3.39;0.6;10.5;5;w4548
6.9;0.28;0.37;9.1;0.037000000000000005;16.0;76.0;0.9948;3.05;0.54;11.1;5;w4549
6.8;0.23;0.33;1.9;0.047;20.0;101.0;0.9914;3.1;0.46;11.1;6;w4550
7.0;0.23;0.32;1.8;0.048;25.0;113.0;0.9915;3.11;0.47;11.1;6;w4551
6.4;0.55;0.26;9.6;0.027000000000000003;20.0;104.0;0.9924;3.22;0.73;13.1;6;w4552
5.7;0.28;0.3;3.9;0.026;36.0;105.0;0.98963;3.26;0.58;12.75;6;w4553
6.0;0.23;0.34;1.3;0.025;23.0;111.0;0.98961;3.36;0.37;12.7;6;w4554
6.8;0.45;0.3;11.8;0.094;23.0;97.0;0.997;3.09;0.44;9.6;5;w4555
6.1;0.2;0.4;1.9;0.028;32.0;138.0;0.9914;3.26;0.72;11.7;5;w4556
6.1;0.37;0.46;12.0;0.042;61.0;210.0;0.997;3.17;0.59;9.7;6;w4557
5.9;0.21;0.23;7.9;0.033;22.0;130.0;0.9944;3.38;0.59;10.9;6;w4558
6.9;0.22;0.32;9.3;0.04;22.0;110.0;0.9958;3.34;0.54;10.7;7;w4559
5.4;0.27;0.22;4.6;0.022;29.0;107.0;0.98889;3.33;0.54;13.8;6;w4560
6.0;0.26;0.26;2.2;0.035;10.0;72.0;0.989465;3.11;0.48;12.15;6;w4561
5.6;0.18;0.3;10.2;0.028;28.0;131.0;0.9954;3.49;0.42;10.8;7;w4562
5.6;0.26;0.27;10.6;0.03;27.0;119.0;0.9947;3.4;0.34;10.7;7;w4563
7.0;0.23;0.35;1.4;0.036000000000000004;31.0;113.0;0.9912;3.16;0.48;10.8;7;w4564
5.8;0.28;0.66;9.1;0.039;26.0;159.0;0.9965;3.66;0.55;10.8;5;w4565
8.6;0.36;0.26;11.1;0.03;43.5;171.0;0.9948;3.03;0.49;12.0;5;w4566
5.8;0.28;0.66;9.1;0.039;26.0;159.0;0.9965;3.66;0.55;10.8;5;w4567
6.4;0.3;0.27;4.4;0.055;17.0;135.0;0.9925;3.23;0.44;12.2;6;w4568
6.2;0.2;0.32;2.8;0.05;17.0;126.0;0.9936;3.18;0.55;9.4;6;w4569
5.8;0.29;0.15;1.1;0.029;12.0;83.0;0.9898;3.3;0.4;11.4;6;w4570
5.7;0.22;0.28;1.3;0.027000000000000003;26.0;101.0;0.98948;3.35;0.38;12.5;7;w4571
5.6;0.22;0.32;1.2;0.024;29.0;97.0;0.98823;3.2;0.46;13.05;7;w4572
6.8;0.32;0.23;3.3;0.026;31.0;99.0;0.9896;3.1;0.4;12.4;6;w4573
6.2;0.2;0.26;9.7;0.03;39.0;102.0;0.9908;3.08;0.56;12.9;7;w4574
6.1;0.35;0.24;2.3;0.034;25.0;133.0;0.9906;3.34;0.59;12.0;7;w4575
5.9;0.3;0.29;1.1;0.036000000000000004;23.0;56.0;0.9904;3.19;0.38;11.3;5;w4576
6.3;0.15;0.34;11.4;0.05;25.0;96.0;0.99754;3.21;0.49;10.0;6;w4577
4.8;0.13;0.32;1.2;0.042;40.0;98.0;0.9898;3.42;0.64;11.8;7;w4578
6.0;0.2;0.26;14.7;0.045;53.0;125.0;0.998365;2.99;0.69;9.4;6;w4579
5.7;0.2;0.24;13.8;0.047;44.0;112.0;0.99837;2.97;0.66;8.8;6;w4580
6.0;0.27;0.26;1.3;0.038;32.0;138.0;0.99125;3.46;0.43;11.1;6;w4581
6.3;0.37;0.51;6.3;0.048;35.0;146.0;0.9943;3.1;1.01;10.5;6;w4582
6.4;0.23;0.37;7.9;0.05;60.0;150.0;0.99488;2.86;0.49;9.3;6;w4583
5.9;0.34;0.25;2.0;0.042;12.0;110.0;0.99034;3.02;0.54;11.4;6;w4584
5.0;0.33;0.23;11.8;0.03;23.0;158.0;0.99322;3.41;0.64;11.8;6;w4585
5.4;0.29;0.38;1.2;0.029;31.0;132.0;0.98895;3.28;0.36;12.4;6;w4586
8.0;0.33;0.35;10.0;0.035;22.0;108.0;0.99457;3.12;0.36;11.6;6;w4587
6.4;0.3;0.33;5.2;0.05;30.0;137.0;0.99304;3.26;0.58;11.1;5;w4588
5.4;0.29;0.38;1.2;0.029;31.0;132.0;0.98895;3.28;0.36;12.4;6;w4589
6.4;0.33;0.3;7.2;0.041;42.0;168.0;0.99331;3.22;0.49;11.1;6;w4590
7.0;0.33;0.78;9.9;0.042;21.0;251.0;0.99435;3.01;0.55;11.0;6;w4591
6.7;0.45;0.3;5.3;0.036000000000000004;27.0;165.0;0.99122;3.12;0.46;12.2;6;w4592
6.5;0.36;0.31;13.55;0.053;20.0;113.0;0.99544;3.2;0.56;11.0;6;w4593
5.8;0.42;0.3;2.2;0.035;26.0;129.0;0.989;3.32;0.47;12.9;6;w4594
7.1;0.39;0.3;9.9;0.037000000000000005;29.0;124.0;0.99414;3.07;0.42;10.9;6;w4595
6.7;0.53;0.29;4.3;0.069;20.0;114.0;0.99014;3.22;0.59;13.4;6;w4596
6.7;0.66;0.0;13.0;0.033;32.0;75.0;0.99551;3.15;0.5;10.7;6;w4597
6.5;0.36;0.31;13.55;0.053;20.0;113.0;0.99544;3.2;0.56;11.0;6;w4598
6.5;0.16;0.33;1.0;0.027000000000000003;23.0;75.0;0.9908;3.3;0.39;11.4;7;w4599
8.3;0.22;0.34;1.1;0.043;20.0;116.0;0.9927;3.0;0.47;10.2;6;w4600
6.9;0.23;0.35;6.9;0.03;45.0;116.0;0.99244;2.8;0.54;11.0;6;w4601
6.4;0.17;0.34;13.4;0.044;45.0;139.0;0.99752;3.06;0.43;9.1;6;w4602
5.0;0.33;0.18;4.6;0.032;40.0;124.0;0.99114;3.18;0.4;11.0;6;w4603
6.8;0.38;0.29;9.9;0.037000000000000005;40.0;146.0;0.99326;3.11;0.37;11.5;6;w4604
6.5;0.29;0.32;3.0;0.036000000000000004;38.0;93.0;0.9906;3.16;0.59;12.0;6;w4605
6.9;0.29;0.32;5.8;0.04;16.0;112.0;0.993;3.04;0.58;11.2;5;w4606
6.6;0.28;0.3;12.9;0.033;31.0;177.0;0.99479;3.12;0.39;11.2;6;w4607
6.2;0.36;0.27;3.2;0.032;13.0;73.0;0.98942;2.9;0.69;12.6;7;w4608
6.0;0.615;0.04;0.8;0.032;8.0;50.0;0.99036;3.14;0.4;11.0;4;w4609
5.9;0.44;0.36;2.5;0.03;12.0;73.0;0.99201;3.22;0.48;10.8;6;w4610
5.9;0.42;0.36;2.4;0.034;19.0;77.0;0.99184;3.25;0.48;10.9;5;w4611
5.8;0.34;0.21;7.2;0.041;48.0;146.0;0.99441;3.16;0.49;9.8;5;w4612
5.8;0.27;0.2;7.3;0.04;42.0;145.0;0.99442;3.15;0.48;9.8;5;w4613
7.1;0.33;0.18;6.3;0.094;27.0;166.0;0.99474;2.9;0.49;9.5;5;w4614
6.1;0.44;0.28;4.25;0.032;43.0;132.0;0.9916;3.26;0.47;11.266666666666698;7;w4615
7.3;0.28;0.37;1.2;0.039;26.0;99.0;0.99198;3.01;0.62;10.8;5;w4616
5.2;0.5;0.18;2.0;0.036000000000000004;23.0;129.0;0.98949;3.36;0.77;13.4;7;w4617
6.1;0.44;0.28;4.25;0.032;43.0;132.0;0.9916;3.26;0.47;11.3;7;w4618
6.4;0.62;0.12;4.7;0.06;33.0;196.0;0.99556;3.22;0.48;8.9;5;w4619
6.4;0.38;0.19;4.5;0.038;36.0;119.0;0.99151;3.07;0.42;11.2;6;w4620
7.5;0.305;0.38;1.4;0.047;30.0;95.0;0.99158;3.22;0.52;11.5;7;w4621
6.5;0.5;0.22;4.1;0.036000000000000004;35.0;131.0;0.9902;3.26;0.55;13.0;7;w4622
6.6;0.4;0.3;5.3;0.038;20.0;125.0;0.99204;3.36;0.73;12.6;6;w4623
6.4;0.4;0.25;4.2;0.032;15.0;91.0;0.98988;3.26;0.52;13.1;6;w4624
8.3;0.49;0.23;6.65;0.034;6.0;158.0;0.99344;3.05;0.48;11.2;5;w4625
6.3;0.3;0.91;8.2;0.034;50.0;199.0;0.99394;3.39;0.49;11.7;6;w4626
6.1;0.19;0.37;2.6;0.041;24.0;99.0;0.99153;3.18;0.5;10.9;6;w4627
6.1;0.19;0.37;2.6;0.041;24.0;99.0;0.99153;3.18;0.5;10.9;6;w4628
5.6;0.24;0.34;2.0;0.041;14.0;73.0;0.98981;3.04;0.45;11.6;7;w4629
5.7;0.25;0.32;12.2;0.041;43.0;127.0;0.99524;3.23;0.53;10.4;7;w4630
6.6;0.21;0.39;2.3;0.041;31.0;102.0;0.99221;3.22;0.58;10.9;7;w4631
6.3;0.3;0.91;8.2;0.034;50.0;199.0;0.99394;3.39;0.49;11.7;6;w4632
6.2;0.28;0.41;5.0;0.043;50.0;188.0;0.99318;3.23;0.64;10.8;6;w4633
5.8;0.29;0.38;10.7;0.038;49.0;136.0;0.99366;3.11;0.59;11.2;6;w4634
5.8;0.345;0.15;10.8;0.033;26.0;120.0;0.99494;3.25;0.49;10.0;6;w4635
6.5;0.51;0.25;1.7;0.048;39.0;177.0;0.99212;3.28;0.57;10.5666666666667;5;w4636
6.0;0.24;0.41;1.3;0.036000000000000004;42.0;118.0;0.99018;3.04;0.64;11.733333333333302;6;w4637
6.5;0.51;0.25;1.7;0.048;39.0;177.0;0.99212;3.28;0.57;10.6;5;w4638
6.9;0.54;0.26;12.7;0.049;59.0;195.0;0.99596;3.26;0.54;10.5;6;w4639
6.0;0.24;0.41;1.3;0.036000000000000004;42.0;118.0;0.99018;3.04;0.64;11.75;6;w4640
6.6;0.26;0.36;1.2;0.035;43.0;126.0;0.99094;3.01;0.63;11.4;6;w4641
5.7;0.24;0.3;1.3;0.03;25.0;98.0;0.98968;3.37;0.43;12.4;7;w4642
6.5;0.21;0.35;5.7;0.043;47.0;197.0;0.99392;3.24;0.5;10.1;6;w4643
6.8;0.29;0.22;3.4;0.035;40.0;122.0;0.99024;3.09;0.47;12.3;6;w4644
5.0;0.24;0.34;1.1;0.034;49.0;158.0;0.98774;3.32;0.32;13.1;7;w4645
5.9;0.18;0.28;1.0;0.037000000000000005;24.0;88.0;0.99094;3.29;0.55;10.65;7;w4646
5.8;0.26;0.29;1.0;0.042;35.0;101.0;0.99044;3.36;0.48;11.4;7;w4647
6.7;0.61;0.21;1.65;0.117;40.0;240.0;0.9938;3.11;0.57;9.3;5;w4648
5.7;0.695;0.06;6.8;0.042;9.0;84.0;0.99432;3.44;0.44;10.2;5;w4649
5.6;0.695;0.06;6.8;0.042;9.0;84.0;0.99432;3.44;0.44;10.2;5;w4650
5.7;0.39;0.25;4.9;0.033;49.0;113.0;0.98966;3.26;0.58;13.1;7;w4651
6.1;0.38;0.47;1.4;0.051;59.0;210.0;0.99309;3.24;0.5;9.6;5;w4652
6.3;0.36;0.28;2.5;0.035;18.0;73.0;0.98868;3.1;0.47;12.8;7;w4653
6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.966666666666699;7;w4654
6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.966666666666699;7;w4655
6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.966666666666699;7;w4656
6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;11.0;7;w4657
7.1;0.43;0.25;2.8;0.036000000000000004;43.0;132.0;0.98975;3.21;0.47;13.4;6;w4658
6.6;0.25;0.25;1.3;0.04;28.0;85.0;0.98984;2.87;0.48;11.2;6;w4659
6.6;0.33;0.41;2.0;0.027000000000000003;14.0;79.0;0.99063;3.27;0.63;12.4;6;w4660
8.0;0.23;0.41;1.1;0.048;35.0;150.0;0.99168;3.09;0.47;11.2;5;w4661
7.3;0.17;0.36;8.2;0.028;44.0;111.0;0.99272;3.14;0.41;12.4;6;w4662
6.0;0.17;0.33;6.0;0.036000000000000004;30.0;111.0;0.99362;3.32;0.58;10.1333333333333;7;w4663
6.1;0.16;0.34;6.1;0.034;31.0;114.0;0.99365;3.32;0.58;10.1333333333333;7;w4664
7.3;0.17;0.36;8.2;0.028;44.0;111.0;0.99272;3.14;0.41;12.4;6;w4665
6.4;0.31;0.53;8.8;0.057;36.0;221.0;0.99642;3.17;0.44;9.1;5;w4666
6.1;0.16;0.34;6.1;0.034;31.0;114.0;0.99365;3.32;0.58;10.15;7;w4667
6.0;0.17;0.33;6.0;0.036000000000000004;30.0;111.0;0.99362;3.32;0.58;10.15;7;w4668
5.9;0.44;0.33;1.2;0.049;12.0;117.0;0.99134;3.46;0.44;11.5;5;w4669
6.6;0.285;0.49;11.4;0.035;57.0;137.0;0.99732;3.08;0.54;8.9;6;w4670
4.9;0.335;0.14;1.3;0.036000000000000004;69.0;168.0;0.99212;3.47;0.46;10.4666666666667;5;w4671
4.9;0.335;0.14;1.3;0.036000000000000004;69.0;168.0;0.99212;3.47;0.46;10.4666666666667;5;w4672
6.0;0.28;0.52;6.2;0.028;37.0;104.0;0.99161;3.28;0.51;11.8;7;w4673
5.8;0.35;0.29;3.2;0.034;41.0;151.0;0.9912;3.35;0.58;11.6333333333333;7;w4674
5.7;0.21;0.37;4.5;0.04;58.0;140.0;0.99332;3.29;0.62;10.6;6;w4675
6.5;0.25;0.32;9.9;0.045;41.0;128.0;0.99636;3.18;0.52;9.6;6;w4676
6.0;0.28;0.52;6.2;0.028;37.0;104.0;0.99161;3.28;0.51;11.8;7;w4677
6.6;0.285;0.49;11.4;0.035;57.0;137.0;0.99732;3.08;0.54;8.9;6;w4678
4.7;0.335;0.14;1.3;0.036000000000000004;69.0;168.0;0.99212;3.47;0.46;10.5;5;w4679
6.8;0.63;0.04;1.3;0.058;25.0;133.0;0.99271;3.17;0.39;10.2;4;w4680
5.6;0.27;0.37;0.9;0.025;11.0;49.0;0.98845;3.29;0.33;13.1;6;w4681
6.8;0.32;0.33;0.7;0.027000000000000003;15.0;66.0;0.9899;3.11;0.31;11.8;6;w4682
6.5;0.33;0.32;1.0;0.041;39.0;120.0;0.99004;3.06;0.37;12.2;6;w4683
6.0;0.24;0.34;1.0;0.036000000000000004;52.0;184.0;0.99097;3.44;0.44;11.45;6;w4684
7.2;0.26;0.32;10.4;0.062;23.0;114.0;0.9966;3.23;0.49;10.5;5;w4685
6.8;0.63;0.04;1.3;0.058;25.0;133.0;0.99271;3.17;0.39;10.2;4;w4686
6.7;0.16;0.32;12.5;0.035;18.0;156.0;0.99666;2.88;0.36;9.0;6;w4687
6.7;0.16;0.32;12.5;0.035;18.0;156.0;0.99666;2.88;0.36;9.0;6;w4688
6.7;0.16;0.32;12.5;0.035;18.0;156.0;0.99666;2.88;0.36;9.0;6;w4689
6.7;0.16;0.32;12.5;0.035;18.0;156.0;0.99666;2.88;0.36;9.0;6;w4690
6.9;0.19;0.31;19.25;0.043;38.0;167.0;0.99954;2.93;0.52;9.1;7;w4691
6.0;0.36;0.32;1.1;0.053;26.0;173.0;0.99414;3.38;0.54;8.8;5;w4692
6.7;0.16;0.32;12.5;0.035;18.0;156.0;0.99666;2.88;0.36;9.0;6;w4693
6.9;0.19;0.31;19.25;0.043;38.0;167.0;0.99954;2.93;0.52;9.1;7;w4694
6.7;0.35;0.32;9.0;0.032;29.0;113.0;0.99188;3.13;0.65;12.9;7;w4695
6.1;0.15;0.4;1.2;0.03;19.0;84.0;0.98926;3.19;0.96;13.0;6;w4696
6.7;0.35;0.32;9.0;0.032;29.0;113.0;0.99188;3.13;0.65;12.9;7;w4697
7.0;0.27;0.74;1.3;0.173;34.0;121.0;0.99334;3.04;0.46;9.2;6;w4698
6.8;0.3;0.33;12.8;0.041;60.0;168.0;0.99659;3.1;0.56;9.8;5;w4699
6.8;0.3;0.33;12.8;0.041;60.0;168.0;0.99659;3.1;0.56;9.8;5;w4700
6.4;0.69;0.09;7.6;0.044;34.0;144.0;0.9948;3.26;0.38;10.1;6;w4701
6.4;0.69;0.09;7.6;0.044;34.0;144.0;0.9948;3.26;0.38;10.1;6;w4702
5.9;0.12;0.28;1.4;0.037000000000000005;36.0;83.0;0.99074;3.33;0.42;10.9;7;w4703
6.3;0.36;0.5;8.3;0.053;51.0;202.0;0.9955;3.2;0.51;9.6;6;w4704
5.7;0.27;0.16;9.0;0.053;32.0;111.0;0.99474;3.36;0.37;10.4;6;w4705
6.1;0.22;0.4;1.85;0.031;25.0;111.0;0.98966;3.03;0.3;11.8;7;w4706
5.6;0.205;0.16;12.55;0.051;31.0;115.0;0.99564;3.4;0.38;10.8;6;w4707
7.2;0.33;0.28;1.4;0.034;26.0;109.0;0.99246;3.28;0.57;10.6;6;w4708
5.9;0.21;0.31;1.8;0.033;45.0;142.0;0.98984;3.35;0.5;12.7;6;w4709
5.4;0.33;0.31;4.0;0.03;27.0;108.0;0.99031;3.3;0.43;12.2;7;w4710
5.4;0.205;0.16;12.55;0.051;31.0;115.0;0.99564;3.4;0.38;10.8;6;w4711
5.7;0.27;0.16;9.0;0.053;32.0;111.0;0.99474;3.36;0.37;10.4;6;w4712
6.4;0.28;0.28;3.0;0.04;19.0;98.0;0.99216;3.25;0.47;11.1;6;w4713
6.1;0.22;0.4;1.85;0.031;25.0;111.0;0.98966;3.03;0.3;11.8;7;w4714
6.7;0.15;0.32;7.9;0.034;17.0;81.0;0.99512;3.29;0.31;10.0;6;w4715
5.5;0.315;0.38;2.6;0.033;10.0;69.0;0.9909;3.12;0.59;10.8;6;w4716
4.8;0.225;0.38;1.2;0.07400000000000001;47.0;130.0;0.99132;3.31;0.4;10.3;6;w4717
5.2;0.24;0.15;7.1;0.043;32.0;134.0;0.99378;3.24;0.48;9.9;6;w4718
6.7;0.15;0.32;7.9;0.034;17.0;81.0;0.99512;3.29;0.31;10.0;6;w4719
